segment_id,function_class,lane_number,speed_class,road_length,out_degree,trajectory_count,medium_speed,other_attrs_json
90000001302180,5,1,7,51,3,5,9,
3107840,4,2,6,141,2,5,12,
616328980,5,1,6,71,3,5,0,
423068300,5,1,7,93,3,5,5,
428684091,5,1,6,174,3,5,15,
3551041,5,1,6,110,2,5,8,
90001857695091,5,1,7,199,3,5,0,
633324910,5,1,6,16,3,5,0,
90000570211350,5,1,7,45,3,5,8,
90001376806890,5,1,6,78,3,5,2,
90001375621241,5,1,6,319,3,5,17,
90000255486681,5,1,7,16,2,5,0,
90000220061620,5,1,7,44,3,5,10,
90001626741361,5,1,6,214,2,5,13,
868309151,5,1,7,65,3,5,3,
6843870,5,1,6,10,2,6,1,
146801571,5,1,7,7,5,5,2,
90000815611781,5,1,6,48,4,5,5,
164419241,5,1,6,35,3,5,14,
691148200,5,1,6,64,3,5,17,
90000222530981,5,1,6,139,4,5,8,
879065050,5,1,6,17,3,5,4,
90000285154651,5,1,6,44,2,5,8,
90000890130460,5,1,6,208,4,5,7,
90000863469421,5,1,6,36,2,5,2,
90001928519611,5,1,6,144,4,5,6,
90000259498460,4,1,6,14,3,5,0,
180726081,5,1,6,224,4,5,9,
723050890,5,1,7,30,2,5,11,
5840410,5,1,6,42,3,5,13,
3260451,5,1,6,14,2,5,4,
90000255702531,5,1,6,179,3,5,11,
90000843600771,5,1,6,46,3,5,6,
421427791,5,1,6,54,3,5,5,
90000261808400,5,1,6,173,3,5,3,
4612030,5,1,6,265,1,5,9,
4063490,5,1,6,33,2,5,2,
321146060,4,2,6,23,2,5,1,
878363140,5,1,6,18,2,5,4,
878087941,5,1,6,32,2,5,9,
867507321,5,1,7,12,3,0,7,
90001178903311,5,1,6,86,2,5,11,
90001177258410,5,1,6,241,3,5,6,
4509750,4,2,6,79,3,5,2,
90001692528871,5,1,7,24,4,5,3,
90001178952801,5,1,6,33,3,5,5,
7220230,5,1,6,18,3,5,1,
3789790,5,1,6,75,3,5,7,
379845580,5,1,6,29,2,5,3,
90001178667111,5,1,7,145,2,1,0,
90000975532461,5,1,7,217,3,5,2,
90000265849941,5,1,6,239,2,5,11,
165704270,5,1,7,280,3,5,10,
90000012753071,5,1,6,89,3,5,9,
626026961,4,1,6,119,3,5,11,
90001262961780,4,1,6,90,3,5,9,
879051521,5,1,7,13,2,5,5,
879051971,2,1,6,60,4,5,0,
90001817235661,5,1,6,23,2,5,1,
90000384531051,5,1,7,24,3,5,6,
90000469516321,5,1,6,98,3,5,8,
880322800,5,1,7,12,2,5,10,
90000910430331,5,1,6,120,3,5,8,
90001170767430,5,1,6,20,3,5,2,
90000013213191,5,1,6,90,3,5,10,
90000888716911,5,1,6,88,4,5,0,
90001617857831,5,1,6,237,3,5,11,
164599211,5,1,6,21,3,5,3,
90000012833240,5,1,6,219,3,5,10,
730604601,5,1,6,71,3,5,3,
90001758692491,5,1,6,8,3,5,1,
187590750,5,1,6,171,2,5,6,
90000777087670,5,1,6,176,3,5,0,
152546211,3,1,6,24,2,5,13,
2670921,5,1,7,414,3,5,15,
90000260939671,5,1,6,171,3,5,2,
90001906488701,5,1,6,17,3,5,6,
90001248015491,5,1,6,238,2,5,0,
90001170735010,5,1,6,178,4,5,7,
415754270,5,1,6,29,2,5,0,
90000383970151,5,1,6,52,3,5,2,
140953640,5,1,6,24,3,5,2,
1107219710,4,2,7,49,1,5,9,
863447831,5,1,7,12,3,0,3,
4610540,5,1,6,228,4,5,5,
711929680,5,2,5,78,3,5,7,
604348430,5,1,6,67,2,5,6,
261706130,5,1,6,70,3,5,8,
90000331456861,5,1,6,28,3,5,0,
437497411,5,1,7,101,2,5,11,
90000013416410,5,1,6,140,3,5,8,
302527950,5,1,6,399,2,5,9,
437949700,5,1,6,128,3,5,4,
6096862020,5,1,6,117,3,5,5,
90001905890791,5,1,6,124,2,5,12,
553169210,5,1,6,33,2,5,5,
152550841,5,1,6,6,4,5,0,
163378491,4,1,6,138,2,5,17,
204650841,5,1,6,20,4,4,0,
622583220,5,1,6,92,2,5,8,
90000268714351,5,1,6,32,3,5,0,
90000220283420,4,1,6,115,3,5,7,
6941680,3,2,5,85,2,5,10,
3808271,5,1,6,121,3,5,11,
90000385076011,5,1,6,118,2,5,13,
90000995378530,5,1,6,75,4,5,8,
90001845371001,5,1,6,67,3,5,0,
90000360026911,5,1,6,27,3,5,4,
880494480,5,1,6,10,3,5,0,
589475101,5,1,6,211,4,6,0,
3181230,5,1,6,46,3,5,8,
183831381,5,1,6,33,4,5,3,
90001798306660,5,1,7,17,3,5,1,
90000227133961,5,1,6,66,2,5,9,
296921210,5,1,6,600,3,5,11,
3328160,5,1,6,91,2,5,7,
90001832388841,5,1,6,34,2,5,12,
90001691878330,5,1,6,46,3,5,0,
90001816186100,5,1,6,118,3,5,8,
90000467504550,5,1,7,61,4,5,5,
90000012668600,5,1,6,53,3,5,5,
3618721,5,1,6,43,3,5,0,
2984361,5,1,6,47,3,5,13,
329522981,5,1,6,32,3,5,8,
90000935486460,5,1,6,61,3,5,5,
582882551,5,1,6,70,3,5,0,
7386970,5,1,6,11,3,0,5,
90002003440261,5,1,6,37,2,5,0,
2674151,5,1,6,22,3,5,0,
90000199118261,5,1,6,118,4,5,10,
3212391,4,1,6,185,2,5,12,
90001886469270,5,1,6,28,3,5,11,
90000824600461,5,1,6,50,2,5,7,
621751190,5,1,6,26,2,5,2,
887030971,5,1,6,147,3,5,3,
90000257589581,5,1,6,46,3,5,0,
90000250370861,5,1,6,223,3,5,9,
145312061,5,1,6,21,2,5,8,
90000885372740,5,1,7,190,4,5,8,
90001435100391,5,1,6,39,2,5,9,
90000013344121,5,1,7,163,4,5,0,
4374321,5,1,6,14,4,5,1,
90001815215560,5,2,6,21,2,5,4,
90000264675931,5,1,6,164,4,5,12,
90001433267670,5,1,6,46,3,5,4,
90001821162921,5,1,6,25,4,5,3,
90001831202880,5,1,6,57,2,5,4,
90001302768190,5,1,6,146,4,5,9,
863881411,5,1,6,104,3,5,3,
4762920,5,1,6,135,4,5,0,
90001378776560,4,1,6,18,3,5,2,
416344551,5,1,6,20,3,5,11,
90000909358570,5,1,6,18,3,5,8,
90001818328871,5,1,6,53,3,5,3,
90001427523210,5,1,6,10,3,5,8,
2509601,5,1,6,38,3,5,3,
3527081,4,1,6,132,3,5,3,
3760730,5,1,6,53,3,5,5,
90000219837620,5,1,6,102,4,5,0,
90002045012981,5,1,6,80,3,5,9,
5572631,5,1,6,46,2,5,7,
428848680,5,1,6,73,3,5,7,
329577550,5,1,6,193,2,5,9,
90002002611150,5,1,6,87,2,5,11,
90000777753520,5,1,6,18,2,5,3,
878586691,4,1,6,12,4,5,4,
90001776983380,5,1,6,55,3,5,0,
428592221,5,1,6,47,2,5,11,
696054161,5,1,6,42,2,5,7,
90000571989271,5,1,6,52,3,5,8,
90000812774391,5,1,6,15,3,5,0,
90000262397471,5,1,6,39,3,5,11,
7734800,5,1,6,17,3,0,10,
90001817787990,5,1,6,16,3,5,2,
90000257764980,5,1,6,242,2,5,3,
90001244366950,5,1,7,34,1,5,0,
5102977501,5,1,6,75,3,5,10,
90001821464321,5,1,6,29,4,5,0,
4569011,2,1,7,593,2,5,15,
90001657465841,5,1,6,13,3,5,0,
90001276518001,5,1,6,43,3,5,10,
781812571,5,1,6,151,3,5,4,
90001847160740,5,1,6,51,3,5,10,
863203880,5,1,6,115,3,5,0,
90000332967591,5,1,6,30,3,5,13,
431469451,5,1,6,40,2,5,8,
5053835200,5,1,6,101,3,5,0,
4246481,5,1,6,66,2,5,2,
882522540,5,1,6,13,2,5,5,
865917901,5,1,6,49,3,5,4,
459622210,5,1,6,52,4,5,3,
878362461,5,1,6,13,2,5,6,
172312531,5,1,7,72,4,5,4,
90000220332871,5,1,6,60,2,5,5,
433419121,5,1,6,121,4,5,8,
722870731,5,1,7,47,2,5,11,
90001560326341,5,1,7,48,3,5,0,
90001167839271,5,1,6,126,3,5,5,
90000815917350,5,1,6,50,3,5,1,
90001890331230,5,1,6,168,3,5,10,
4806941,5,1,6,21,3,5,6,
90001815481891,5,1,6,66,2,5,0,
855484090,5,1,6,21,3,5,4,
3195060,5,1,6,92,3,5,19,
90000467493030,5,1,7,65,3,5,0,
90000255553280,5,1,6,62,3,5,11,
90001561559521,5,1,6,23,3,5,15,
713699511,5,1,6,89,4,5,0,
90001178244101,5,1,6,18,3,5,4,
90000315150070,4,1,6,7,3,0,1,
887431810,5,1,6,51,2,5,4,
879053850,5,1,6,23,2,5,5,
90001830821660,5,1,6,11,3,5,1,
4423600,5,1,6,72,3,5,5,
196934090,5,1,6,779,4,5,12,
90000848875501,3,1,6,15,3,5,12,
90001777174661,5,1,6,42,3,5,5,
90000012445861,4,1,6,86,3,5,11,
3988770,5,1,6,9,2,5,0,
90001823612340,5,1,6,74,3,5,1,
879054510,5,1,6,12,2,6,4,
90000842162650,5,1,6,77,4,5,15,
90000823741081,5,1,6,28,3,5,6,
393761770,5,1,6,105,2,5,6,
90001178300001,5,1,6,52,3,5,5,
90000974022420,5,1,6,25,3,5,8,
90002043501500,5,1,6,51,3,5,5,
723056550,5,1,6,208,3,5,12,
90000975109540,5,1,6,42,2,5,0,
90001376337981,5,1,6,33,3,5,0,
90000573139860,5,1,6,51,3,5,0,
90000976827651,5,1,6,46,3,5,0,
90001388149750,5,1,6,56,4,5,0,
733613711,5,1,6,21,3,5,0,
704220370,5,1,6,80,3,5,7,
90001425958100,5,1,6,112,3,5,4,
7766080,5,1,6,61,3,5,2,
879070380,5,1,6,280,2,5,10,
500408131,5,1,6,74,2,5,12,
2563600,5,1,6,18,2,5,4,
90000383908510,5,1,7,494,2,5,20,
90000260751221,5,1,6,42,3,5,0,
90002025860200,5,1,6,48,2,5,0,
2663321,4,1,6,32,2,5,6,
90000994672971,5,1,6,31,3,5,5,
886530530,4,1,6,34,2,5,7,
1034248121,5,1,6,42,3,5,0,
396433541,5,1,6,41,3,5,5,
90000000041101,5,1,6,52,3,5,0,
90001821403671,5,1,6,55,3,5,6,
2786321,5,1,6,89,3,5,12,
90001801108721,5,1,6,381,3,5,17,
202030501,5,1,6,21,2,5,7,
90000001115380,5,1,6,84,2,5,1,
90000258980281,5,1,6,49,2,5,2,
90000989884201,5,1,6,50,2,5,7,
778997391,5,1,6,196,4,5,8,
878364731,5,1,6,16,3,5,0,
5778241,5,1,6,128,4,5,8,
856261680,5,1,6,6,2,5,2,
776356301,5,1,6,89,3,5,4,
887398320,5,1,7,88,4,5,6,
90000001280301,5,1,6,51,3,5,8,
90000244515431,5,1,6,20,2,5,4,
873834601,5,1,7,99,2,5,12,
90000237527781,5,1,6,55,4,5,0,
349384171,5,1,6,26,1,5,2,
333276941,5,1,6,30,3,5,3,
90001170806000,5,1,6,20,3,5,0,
90000227215490,5,1,6,687,3,5,14,
90000255772221,5,1,6,49,3,5,3,
2714861,5,1,6,119,4,5,9,
3408451,5,1,6,77,2,5,8,
90000849383321,5,1,7,45,3,5,5,
857316291,5,1,6,71,2,5,6,
180641951,5,1,6,86,3,5,0,
3763200,5,1,6,26,3,5,3,
415776901,4,1,6,122,3,5,10,
390471550,5,1,6,57,2,5,4,
730605261,5,1,6,88,2,5,9,
90000398829770,5,1,6,9,1,5,11,
6062495000,5,1,7,55,4,5,0,
90000883595950,5,1,6,73,3,5,2,
90001830087471,5,1,7,225,3,5,0,
459626520,5,1,6,341,3,5,10,
498267430,5,1,7,27,4,5,3,
90001902061790,5,1,6,134,4,5,2,
90000463539770,5,1,6,132,3,5,12,
90000013846270,5,1,6,172,3,5,8,
90001860026920,5,1,6,54,3,5,10,
90001626798770,5,1,7,99,3,5,0,
90000995378531,5,1,6,75,4,5,1,
423070290,5,1,6,39,3,5,7,
711928711,5,1,7,23,2,5,0,
90000266003911,5,1,6,46,3,5,0,
603947131,5,1,6,28,2,5,0,
433143550,5,1,6,4,3,5,5,
329519841,5,1,6,57,3,5,4,
878363030,5,1,6,17,2,5,4,
90001663907691,5,1,6,96,3,5,5,
397646981,4,1,6,121,4,5,7,
90001392144181,5,1,6,53,3,5,6,
90000975506940,5,1,6,72,3,5,9,
5091686990,5,1,6,42,3,5,6,
90001729704390,4,2,6,46,1,5,17,
180585061,5,1,6,117,3,5,9,
198591581,5,1,6,59,2,5,7,
145943921,5,1,6,20,4,5,0,
90000356861130,5,2,6,52,3,5,6,
90000000849480,5,1,6,73,3,5,6,
879018261,5,1,6,42,3,5,1,
90001831112970,5,1,6,40,3,5,3,
5073963691,5,1,6,215,3,5,10,
90000265928071,5,1,6,53,3,5,6,
90000256267890,5,1,6,69,4,5,2,
90001971519350,5,1,6,152,2,5,0,
416364211,5,1,6,81,4,5,6,
500355131,5,1,6,46,3,5,4,
333071850,4,1,6,18,3,5,6,
4577961,5,1,7,45,3,5,4,
90001200871971,5,2,6,42,3,5,7,
90000000953551,5,1,7,132,3,5,4,
630223160,5,1,6,32,3,5,7,
90001144990021,5,1,6,170,2,5,7,
90001281016841,5,1,6,74,3,5,8,
823175230,5,2,6,37,1,5,7,
172574490,5,1,6,14,4,5,1,
5244380,3,2,5,89,2,5,10,
90000467132201,5,1,6,24,3,5,11,
3198121,5,1,6,36,3,5,3,
180611800,5,1,6,18,3,5,5,
90000572393850,5,1,6,36,3,5,2,
633449240,5,1,6,40,2,5,3,
90001055462551,5,1,7,124,2,5,8,
90000468569760,5,1,6,113,3,5,7,
90001880370561,4,1,6,60,3,5,6,
5841340,5,1,6,529,4,5,9,
90001818819081,5,1,6,17,3,5,7,
877673241,5,1,6,13,4,5,0,
90000579370601,5,1,6,25,2,5,0,
186677071,5,1,6,13,2,5,8,
5621571,5,2,6,46,3,5,5,
90000891211250,5,1,6,43,2,5,10,
197922121,5,1,6,33,3,5,9,
15291141,5,1,6,120,3,5,0,
90001927659240,5,1,6,51,3,5,6,
3003671,5,1,7,39,2,5,1,
589476281,5,1,8,90,2,5,4,
90000777178761,5,1,7,107,3,5,5,
3178830,4,1,6,117,3,5,7,
90000975300281,5,1,6,366,3,5,11,
90000012626741,5,1,7,150,3,5,2,
4662271,5,1,6,19,3,5,3,
431469490,5,1,6,79,3,5,0,
2724811,5,1,7,448,4,0,0,
90000385507461,5,1,6,109,4,5,6,
403855801,5,1,6,118,2,5,8,
90000013083650,5,1,6,74,3,5,14,
3030380,5,2,5,99,2,5,9,
321148540,5,1,6,7,3,0,6,
856258180,5,1,6,13,4,5,0,
1089428660,5,1,6,20,2,5,5,
90001778414531,5,1,6,6,2,5,4,
90000001238020,5,1,6,83,4,5,2,
5070901,4,2,5,53,2,5,0,
90000384465101,5,1,6,105,3,5,9,
538877161,5,1,6,48,2,5,5,
193620141,5,1,6,63,3,5,5,
90001426813820,5,1,6,44,3,6,7,
201240080,5,1,6,84,3,5,15,
90000600764491,5,1,6,22,2,5,0,
90000266019910,5,1,6,101,4,5,6,
90000398412020,5,1,6,24,2,5,4,
90000219893940,5,1,6,172,2,5,14,
144525470,5,1,6,99,2,5,3,
14569170,5,1,6,168,4,5,7,
90000776092411,5,1,6,23,4,5,3,
193611000,5,1,6,11,4,5,3,
357224431,5,1,6,57,3,5,6,
90001213835870,5,1,6,61,2,5,0,
165253241,5,1,7,10,2,5,6,
90000199405110,5,1,6,130,2,5,7,
90000467685401,5,1,6,75,4,5,3,
194681081,5,2,6,45,2,5,12,
90000186811651,3,2,5,80,2,5,12,
90001433980601,5,1,6,315,3,6,7,
165245051,5,1,6,39,3,5,6,
90001889801771,5,1,6,17,2,5,3,
868792361,5,1,6,11,3,5,8,
90001433749541,5,2,5,35,2,5,1,
6005863831,5,1,6,17,3,5,6,
428629530,5,1,6,305,3,5,12,
197922001,5,1,6,31,3,5,11,
90001426091761,5,1,7,38,2,5,0,
90001425767771,5,1,6,115,3,5,7,
552050700,5,1,6,172,3,5,8,
6062501611,5,1,6,24,4,5,2,
90000266088361,5,1,7,220,3,5,9,
400142550,5,1,6,335,3,5,15,
704612580,5,1,7,42,2,5,3,
776354820,5,1,6,28,3,5,9,
90001640112871,5,1,6,94,3,5,0,
90001626812611,5,1,6,132,3,5,10,
550603130,5,1,7,16,2,5,0,
90000250881850,5,1,6,40,4,5,0,
90000220527811,5,1,6,113,3,5,4,
90000847189580,5,1,6,63,3,5,0,
2663171,2,2,5,163,2,5,13,
90001690811930,5,1,6,84,2,5,3,
356360891,5,2,5,22,2,5,3,
90000890519040,5,1,6,53,3,5,2,
856241990,5,1,6,28,2,5,2,
90001777484750,5,1,6,74,2,5,11,
90000244294580,5,1,6,32,3,5,7,
90001890035800,5,2,7,44,2,5,6,
633460600,5,1,7,57,3,5,1,
873837191,5,2,5,107,3,5,4,
90001165889041,5,1,6,68,2,5,5,
707640321,5,1,6,21,2,5,6,
196954190,5,1,6,71,2,5,16,
331424280,5,1,6,10,1,5,1,
90001433241190,5,1,6,184,3,5,9,
90001428688710,5,1,6,40,3,5,12,
90000236922650,5,1,7,138,3,5,8,
90000841763370,5,1,6,773,3,5,11,
90000571510600,5,1,6,27,3,5,11,
2359261,5,1,6,85,2,5,7,
3962750,5,1,6,44,3,5,2,
90001767202721,5,1,6,62,3,5,0,
856258150,5,1,6,24,2,5,5,
98973450,5,1,6,104,3,5,4,
5315000,5,1,6,33,3,5,12,
459622251,5,1,6,25,2,5,9,
90000592828141,5,1,6,53,3,5,11,
90000330750931,5,1,6,107,3,5,0,
498101161,5,1,6,70,2,5,7,
5870710,3,1,6,29,3,5,0,
261669831,5,1,6,128,3,5,13,
90001790274880,5,1,6,35,3,5,1,
90001727210020,5,1,6,16,3,5,4,
431469530,5,1,6,14,2,5,11,
90001175765271,5,1,6,126,2,5,7,
90000012490190,5,1,6,41,3,5,11,
5028642900,5,1,6,50,3,5,0,
1107145030,5,1,6,65,3,5,0,
90000581488511,5,1,6,106,4,5,1,
619736281,5,1,7,88,3,5,12,
867502811,5,1,6,29,3,5,5,
3295641,5,1,6,91,3,5,5,
162227510,5,1,6,88,4,5,5,
3052321,3,2,5,273,2,5,17,
90001778292100,5,1,6,112,3,6,0,
172566571,5,1,6,9,2,5,0,
4231821,5,1,6,143,4,5,7,
90000265824461,5,1,6,31,3,5,11,
90000561414091,5,1,6,42,2,5,4,
90001608721990,5,1,6,237,4,5,7,
90000891211211,5,1,6,80,2,5,7,
90001679131971,5,1,6,94,4,5,7,
90000396471050,5,1,6,32,3,5,3,
90000259915461,5,1,6,71,3,5,5,
90000468432690,5,1,6,93,3,5,11,
857090211,5,1,6,151,2,5,8,
90001663504731,5,1,6,32,3,5,7,
90000250920390,5,1,6,94,3,5,0,
90000310796801,5,1,6,36,2,5,7,
90000246135330,5,1,6,62,3,5,0,
543221700,5,1,6,129,2,5,11,
90000468547530,5,1,6,188,3,5,17,
90000250457380,5,1,6,26,3,5,0,
332836701,5,1,6,6,2,5,7,
198587391,5,1,6,29,3,0,5,
180618080,5,1,6,33,3,5,6,
143667201,5,1,6,113,2,5,8,
569395461,5,1,6,93,2,5,12,
91323820,5,1,6,7,4,5,0,
90000250763821,5,1,6,142,2,5,6,
90000310753801,5,1,6,7,2,5,7,
835719990,5,1,6,57,2,5,2,
90001813358421,5,1,6,36,3,5,5,
5578980,5,1,6,46,3,5,8,
4037820,5,1,6,123,3,5,7,
90000597964630,5,1,6,176,3,5,7,
193629901,5,1,6,20,4,5,0,
5619221,5,1,6,16,3,0,0,
90001676261681,5,1,6,95,3,5,11,
90000573014860,5,1,6,81,3,5,14,
146138791,5,1,6,21,2,5,4,
90001816494201,5,1,6,21,3,5,0,
180637971,5,1,6,136,3,5,4,
4527781,5,1,6,21,2,5,5,
5463230,4,1,6,79,1,5,8,
781579330,5,1,6,13,3,5,2,
90001440111781,5,1,6,90,3,5,9,
90000385485950,5,1,6,37,3,5,10,
90000181349780,5,1,6,209,2,5,7,
90001318496091,4,1,6,50,3,5,9,
6844311,4,2,5,122,2,5,8,
90001658657641,5,1,6,203,3,5,3,
164898271,5,1,6,882,4,5,0,
90000219320900,5,1,6,260,2,5,15,
146802741,5,1,6,36,2,5,7,
90001302768191,5,1,6,146,3,5,11,
90000001199670,5,1,5,232,3,5,11,
6744891,5,1,6,44,1,5,2,
90001428155990,5,1,6,114,3,5,8,
90001812231401,5,1,7,49,2,5,5,
90000332759460,5,1,6,79,3,5,5,
90000572379680,4,1,7,100,3,5,2,
428600180,5,1,6,71,3,5,6,
90000570032821,4,1,6,37,2,5,15,
90001577646030,5,1,6,238,3,5,17,
5101730361,5,1,6,101,2,5,9,
90000001132620,5,1,7,74,4,6,5,
90000776599520,5,1,6,91,3,5,9,
7479280,5,1,6,96,4,5,1,
90000919749331,5,1,6,106,2,5,8,
90000285070301,5,1,6,73,2,5,11,
90001560351601,5,1,6,195,3,5,6,
90001177106730,4,1,6,26,3,5,0,
90001950386360,5,1,7,88,3,5,10,
867557830,5,1,6,391,3,5,12,
5760941,5,1,6,17,3,0,6,
400190381,5,1,6,11,2,0,3,
403853480,5,1,6,38,2,5,8,
2859200,5,1,6,126,5,5,0,
696054631,5,1,7,502,2,5,13,
90001846618681,5,1,6,193,3,5,11,
90000971400031,5,2,6,160,2,5,11,
90000780020010,5,1,7,41,3,5,4,
90000237337591,5,1,6,176,4,5,15,
90000813173581,5,1,6,64,3,5,4,
6814311,5,1,6,69,2,5,2,
90001881369740,4,2,5,96,2,5,11,
300211890,5,1,6,34,1,5,9,
90000331514761,5,1,6,36,3,5,7,
180632371,5,1,6,121,4,5,5,
5479331,5,1,6,156,3,5,0,
6789280,5,1,6,23,3,5,5,
90000249960120,5,1,6,64,3,5,0,
750653901,5,1,6,40,2,6,7,
90000013416250,5,1,6,63,3,5,6,
569396330,5,1,5,97,3,5,6,
90000013185421,5,1,7,81,4,5,3,
90000254442361,5,1,6,26,5,5,0,
3699481,5,1,6,60,3,5,0,
90001816999281,5,1,6,10,3,5,1,
279590580,5,1,6,67,4,5,6,
90001624835500,5,1,6,104,3,5,6,
855485951,5,1,6,98,2,5,14,
90000228191221,5,1,7,288,4,5,0,
90001752918810,5,1,6,46,3,5,0,
90000259679801,5,1,6,32,3,5,0,
90001774192810,5,1,6,47,3,5,3,
4656800,5,1,6,83,2,5,3,
886987571,5,1,6,47,3,5,4,
90000332774520,5,1,6,33,3,5,16,
90000013177661,5,1,6,41,3,5,5,
193610550,5,1,6,101,3,5,10,
90000572001071,5,1,6,22,3,5,1,
425721760,5,1,6,23,3,5,6,
1115587611,5,1,6,50,3,5,12,
90000885414090,5,1,6,140,2,5,11,
6172050,5,1,6,23,2,5,3,
6964711,5,1,6,36,2,5,0,
90000856703241,5,1,6,111,2,6,10,
90000599352891,5,1,6,73,3,5,1,
90000996124991,5,1,6,56,3,5,8,
90000411594911,5,1,6,92,3,5,7,
90001422372240,5,1,6,136,3,5,10,
261711280,5,1,6,11,2,5,6,
317791461,5,2,6,67,2,5,0,
877578120,5,1,6,63,2,5,3,
90000261681371,5,1,6,119,3,5,0,
886450280,5,1,6,22,3,5,7,
4936480,3,3,5,114,2,5,14,
144443080,5,1,7,17,3,5,4,
90001969913271,5,1,6,13,3,5,0,
90001244301221,5,1,6,44,3,5,5,
90000408440590,5,1,6,57,4,5,3,
90000385603871,5,1,6,134,3,5,3,
886448550,5,1,6,25,2,5,5,
202779560,5,1,6,45,2,0,5,
424671531,5,1,6,160,3,5,13,
90000266591080,5,1,6,46,3,5,4,
550189780,5,1,6,20,2,5,8,
90001405648960,5,1,6,6,2,5,7,
90001969188680,5,1,6,25,3,5,4,
90001008285781,5,1,6,73,3,5,7,
90000285176481,5,1,6,40,4,5,0,
90001823604401,5,1,6,36,3,5,1,
90000383853720,5,1,6,225,3,5,12,
90000219492941,5,1,6,35,3,5,4,
90001778442190,5,1,7,23,3,5,0,
90000226647460,5,1,6,29,3,5,0,
90000263794440,5,2,5,31,2,5,1,
739344551,5,1,6,51,3,5,8,
411221280,5,1,6,23,3,5,4,
13528550,5,1,6,59,4,5,12,
90001975774591,5,1,6,80,2,5,5,
6205414891,5,1,6,81,2,5,16,
90001177135670,5,1,6,95,3,5,18,
90000883653590,5,1,6,145,3,5,11,
90000571408420,5,1,6,67,3,5,4,
90000250820540,5,1,6,56,3,5,5,
90000597754850,5,1,6,109,3,5,13,
90000469090381,5,1,6,19,3,5,6,
90000226249910,5,1,6,88,3,5,6,
90001820831911,5,1,6,45,3,5,3,
6065180560,5,1,6,13,2,5,12,
146141310,5,1,5,20,1,5,8,
90000013095460,5,1,6,78,3,5,7,
146142251,5,1,6,13,2,5,0,
90000920103121,5,1,6,10,3,5,8,
90000254928601,5,1,6,86,3,6,6,
196958440,5,1,6,32,2,5,4,
90000254294790,5,1,6,81,2,5,0,
90001177047890,5,1,6,10,3,5,7,
4714080,5,1,6,54,3,5,4,
90000001008111,5,1,6,71,2,5,9,
90000907315341,5,1,6,70,2,5,8,
90001164745901,5,1,6,157,2,5,8,
144443030,5,1,7,249,2,5,11,
3750880,5,1,7,43,3,5,0,
90001424523061,5,1,7,100,4,5,1,
90001967579520,5,1,6,72,3,6,0,
699915180,5,1,6,71,3,5,4,
776349741,5,1,6,74,3,5,8,
90000598279691,5,1,6,566,3,5,11,
90000412568301,5,1,6,288,3,5,8,
836177170,5,1,6,23,2,6,3,
90000570036271,5,1,6,94,3,5,10,
735040200,5,1,6,88,3,5,6,
707638731,5,1,6,33,4,5,0,
880490860,5,1,6,8,2,5,0,
90000237025510,5,1,6,186,3,6,14,
855484080,5,1,6,108,2,5,9,
196937301,5,1,6,29,4,5,0,
90001577552191,5,1,6,74,3,5,15,
146142091,5,1,6,55,2,5,5,
90001889097221,5,1,6,15,2,5,3,
3025190,5,1,6,104,3,5,9,
90000398025400,5,1,6,40,3,5,0,
851598791,5,1,6,54,2,5,11,
90001820128901,5,1,6,22,2,5,0,
543430401,5,1,7,8,3,5,1,
90000474616370,5,1,6,48,3,5,10,
90001818277111,5,1,6,250,3,5,10,
90001816999990,5,1,6,37,3,5,0,
90000384154771,5,1,7,57,3,5,7,
90001817458030,5,1,6,62,1,5,2,
3162541,5,1,6,71,2,5,4,
857315121,5,1,6,20,3,5,13,
619730981,5,1,6,198,3,5,15,
879069291,5,1,6,81,2,5,3,
4441321,3,2,6,70,2,5,12,
3294601,5,1,6,125,2,5,12,
90000258981650,5,1,6,11,2,5,0,
90001716228481,5,1,6,33,3,5,8,
90000882432000,5,1,6,82,3,5,6,
90001715793670,5,1,6,58,3,5,1,
90000220108280,5,1,7,87,3,5,8,
90001815129860,5,1,7,9,3,5,0,
8262040,5,1,6,101,2,5,7,
90000815489351,5,1,6,67,3,5,0,
90000583522881,5,1,6,24,3,5,4,
90000885725141,5,1,6,80,2,5,9,
90001656270990,5,1,6,12,3,5,10,
735223691,5,1,6,62,3,5,4,
90000236991130,5,1,6,13,2,5,6,
16439730,5,1,6,42,4,5,12,
90001625668051,5,1,6,114,3,5,9,
90001693175811,5,1,6,72,2,5,8,
6917670,5,1,6,32,2,5,5,
180640210,5,1,6,99,3,5,5,
90000253934990,5,1,6,65,2,5,0,
90001906867980,5,1,6,100,2,5,8,
90000261433901,5,1,6,33,3,5,2,
90000910430770,5,1,6,107,3,5,1,
490468340,5,1,6,175,2,5,10,
90001334065991,5,1,5,92,4,5,8,
90000397722880,5,1,6,150,4,5,7,
90001314025130,3,2,5,50,2,5,14,
90000266211590,5,1,6,16,3,5,0,
758403650,5,1,6,11,3,5,4,
880513261,5,1,6,12,3,5,1,
202344701,5,1,6,28,4,5,0,
155698410,5,1,7,193,4,5,10,
90001739756911,5,1,6,65,3,5,13,
90000227650261,5,1,6,50,3,5,5,
90000001330870,5,1,6,62,3,5,0,
349480521,5,1,7,52,2,5,5,
425720231,5,1,6,240,3,5,6,
90000467709891,5,1,6,16,2,5,0,
90001426854591,5,1,6,86,3,5,8,
